               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 334,            0.022462,             0.01941,            0.010078,             0.69914,             0.61367,             0.64002,             0.52704,            0.018821,            0.014933,            0.022124,           0.0067033,           0.0067033,           0.0067033
                 335,            0.021412,            0.019127,           0.0096474,             0.74299,             0.60582,             0.63949,             0.52853,            0.018798,            0.014937,            0.022105,           0.0066934,           0.0066934,           0.0066934
                 336,            0.022291,            0.019142,           0.0098258,             0.74716,             0.60331,             0.63832,             0.52808,            0.018808,            0.014982,             0.02203,           0.0066835,           0.0066835,           0.0066835
                 337,            0.021869,             0.01895,           0.0096645,             0.74305,             0.61107,             0.63991,             0.52703,             0.01878,            0.014959,            0.021982,           0.0066736,           0.0066736,           0.0066736
                 338,             0.02177,            0.019176,           0.0099107,             0.75326,             0.61308,              0.6408,             0.52718,            0.018777,            0.014968,             0.02198,           0.0066637,           0.0066637,           0.0066637
                 339,            0.022254,            0.019224,           0.0096061,             0.77314,             0.60825,             0.64101,             0.52799,             0.01879,             0.01498,            0.022001,           0.0066538,           0.0066538,           0.0066538
                 340,            0.021903,            0.019241,           0.0092821,               0.769,             0.60796,             0.63902,             0.52858,            0.018801,            0.014976,            0.021953,           0.0066439,           0.0066439,           0.0066439
                 341,            0.022286,            0.019404,            0.009691,              0.7716,             0.60867,             0.64117,             0.52882,            0.018819,            0.014979,            0.021976,            0.006634,            0.006634,            0.006634
                 342,            0.022106,            0.019638,           0.0094877,             0.75233,             0.61417,             0.63667,             0.52524,            0.018805,            0.014972,             0.02202,           0.0066241,           0.0066241,           0.0066241
                 343,            0.021694,            0.019103,           0.0097551,              0.8606,             0.54839,             0.63697,             0.52528,            0.018813,            0.014987,             0.02205,           0.0066142,           0.0066142,           0.0066142
                 344,            0.021678,            0.018997,           0.0092248,             0.79548,             0.57518,             0.63764,             0.52484,            0.018838,            0.015016,            0.022097,           0.0066043,           0.0066043,           0.0066043
                 345,            0.022115,            0.019452,           0.0097353,             0.80307,             0.58753,             0.63916,             0.52718,            0.018843,            0.014994,            0.022068,           0.0065944,           0.0065944,           0.0065944
                 346,            0.022002,            0.019187,            0.010344,             0.79892,             0.58808,             0.63807,             0.52722,             0.01884,            0.014996,            0.022064,           0.0065845,           0.0065845,           0.0065845
                 347,            0.021601,            0.019072,            0.010011,             0.80394,               0.586,             0.63863,             0.52914,            0.018837,            0.014991,            0.022071,           0.0065746,           0.0065746,           0.0065746
                 348,              0.0218,            0.018947,           0.0096854,             0.80311,             0.58959,             0.64028,             0.53255,             0.01884,            0.015035,            0.021993,           0.0065647,           0.0065647,           0.0065647
                 349,            0.022017,             0.01975,           0.0096972,             0.79358,             0.58804,             0.64078,             0.52923,            0.018816,            0.015015,            0.022006,           0.0065548,           0.0065548,           0.0065548
                 350,            0.021689,            0.018994,             0.00966,             0.79982,              0.5786,             0.64655,             0.53561,            0.018804,            0.015019,            0.022096,           0.0065449,           0.0065449,           0.0065449
                 351,            0.021991,            0.019283,           0.0098167,             0.79723,             0.58183,             0.64516,             0.53401,            0.018795,            0.015055,            0.022212,            0.006535,            0.006535,            0.006535
                 352,            0.021556,            0.019293,           0.0099258,               0.794,             0.58241,             0.63837,              0.5276,            0.018764,            0.015007,            0.022259,           0.0065251,           0.0065251,           0.0065251
                 353,            0.022081,             0.01939,           0.0096323,             0.79627,             0.58152,             0.64102,             0.52853,            0.018765,            0.014978,            0.022263,           0.0065152,           0.0065152,           0.0065152
                 354,             0.02193,            0.019143,           0.0093093,             0.79153,             0.58766,             0.64252,             0.52967,            0.018769,            0.014958,            0.022273,           0.0065053,           0.0065053,           0.0065053
                 355,            0.021331,            0.018844,           0.0095411,             0.78246,             0.58988,             0.64104,             0.52891,            0.018743,            0.014922,            0.022324,           0.0064954,           0.0064954,           0.0064954
                 356,            0.022076,            0.019269,           0.0095381,             0.78314,             0.59059,             0.63833,              0.5271,            0.018733,            0.014931,            0.022346,           0.0064855,           0.0064855,           0.0064855
                 357,            0.022039,            0.018779,           0.0092051,             0.78331,             0.59036,             0.64541,             0.53188,            0.018695,            0.014921,            0.022332,           0.0064756,           0.0064756,           0.0064756
                 358,            0.021294,            0.018951,           0.0095702,             0.78247,             0.58806,             0.64414,             0.53234,            0.018699,            0.014913,            0.022314,           0.0064657,           0.0064657,           0.0064657
                 359,            0.021425,            0.018818,           0.0090992,             0.76259,             0.59416,             0.64666,              0.5351,            0.018688,            0.014918,            0.022288,           0.0064558,           0.0064558,           0.0064558
                 360,            0.021273,             0.01864,           0.0093907,             0.69605,             0.61394,              0.6467,             0.53496,            0.018685,             0.01489,            0.022284,           0.0064459,           0.0064459,           0.0064459
                 361,            0.021944,            0.018913,           0.0094893,             0.68254,             0.64606,             0.64737,             0.53481,            0.018699,            0.014857,            0.022278,            0.006436,            0.006436,            0.006436
                 362,            0.021346,            0.018936,           0.0094405,             0.69246,             0.64797,             0.64722,             0.53652,            0.018683,            0.014826,            0.022264,           0.0064261,           0.0064261,           0.0064261
                 363,            0.021812,            0.019114,           0.0091709,             0.85815,             0.55149,             0.63985,             0.52793,            0.018684,             0.01481,            0.022304,           0.0064162,           0.0064162,           0.0064162
                 364,            0.021732,             0.01885,           0.0095662,             0.86599,              0.5483,             0.63755,             0.52736,            0.018679,            0.014789,            0.022348,           0.0064063,           0.0064063,           0.0064063
                 365,            0.021809,            0.019254,           0.0095104,             0.88343,             0.54826,             0.63627,             0.52644,            0.018689,            0.014778,            0.022374,           0.0063964,           0.0063964,           0.0063964
                 366,            0.021325,            0.018661,           0.0089191,             0.88143,             0.54792,             0.62492,             0.51529,            0.018702,            0.014766,            0.022386,           0.0063865,           0.0063865,           0.0063865
                 367,            0.021187,            0.018807,           0.0092623,             0.87708,             0.54864,             0.62553,             0.51593,            0.018708,            0.014774,            0.022314,           0.0063766,           0.0063766,           0.0063766
                 368,            0.021596,             0.01899,           0.0089111,             0.87815,             0.54851,             0.63274,             0.52195,            0.018722,            0.014808,            0.022304,           0.0063667,           0.0063667,           0.0063667
                 369,            0.021193,              0.0185,           0.0093701,             0.88307,             0.54526,             0.62842,             0.51543,            0.018707,            0.014825,            0.022306,           0.0063568,           0.0063568,           0.0063568
                 370,            0.021135,            0.018534,           0.0091084,              0.8815,             0.54193,             0.63006,             0.51823,            0.018691,            0.014821,            0.022316,           0.0063469,           0.0063469,           0.0063469
                 371,            0.021557,            0.019028,           0.0090634,             0.88392,             0.54052,             0.63743,             0.52449,            0.018682,             0.01483,            0.022269,            0.006337,            0.006337,            0.006337
                 372,             0.02179,            0.018808,           0.0091156,              0.8837,             0.54145,             0.63806,             0.52415,             0.01867,             0.01484,            0.022241,           0.0063271,           0.0063271,           0.0063271
                 373,            0.021809,            0.019008,           0.0090844,             0.88491,             0.54143,             0.63624,             0.52425,            0.018657,            0.014825,            0.022192,           0.0063172,           0.0063172,           0.0063172
                 374,            0.021361,              0.0189,           0.0091157,             0.88372,             0.54405,             0.63673,             0.52508,            0.018644,            0.014816,            0.022124,           0.0063073,           0.0063073,           0.0063073
                 375,             0.02122,            0.018682,           0.0090137,             0.87976,             0.54679,             0.63699,             0.52507,            0.018606,            0.014764,            0.022091,           0.0062974,           0.0062974,           0.0062974
                 376,            0.021548,            0.018857,           0.0092659,             0.88068,             0.54688,             0.63718,             0.52719,            0.018585,            0.014749,            0.022043,           0.0062875,           0.0062875,           0.0062875
                 377,            0.021588,            0.019121,            0.008676,             0.88401,             0.54627,             0.63715,             0.52518,            0.018574,            0.014762,             0.02204,           0.0062776,           0.0062776,           0.0062776
                 378,            0.021117,            0.018981,           0.0086525,             0.87098,             0.54782,             0.63776,             0.52595,            0.018572,            0.014758,            0.022052,           0.0062677,           0.0062677,           0.0062677
                 379,            0.021324,            0.018836,           0.0088343,             0.87175,             0.54803,             0.63804,             0.52787,            0.018577,            0.014771,            0.022076,           0.0062578,           0.0062578,           0.0062578
                 380,            0.021438,            0.019027,           0.0090215,             0.86966,             0.54525,             0.63847,             0.52863,            0.018599,            0.014806,            0.022104,           0.0062479,           0.0062479,           0.0062479
                 381,            0.021408,            0.018831,           0.0087278,             0.87228,              0.5443,             0.63892,             0.52749,            0.018593,            0.014811,             0.02214,            0.006238,            0.006238,            0.006238
                 382,            0.021218,            0.018495,           0.0089384,             0.87029,             0.54011,             0.63773,             0.52757,             0.01859,            0.014824,            0.022178,           0.0062281,           0.0062281,           0.0062281
                 383,            0.021063,            0.018573,           0.0089714,              0.8754,              0.5391,             0.63802,             0.52763,            0.018575,            0.014833,            0.022168,           0.0062182,           0.0062182,           0.0062182
                 384,            0.021279,            0.018939,           0.0093107,             0.87657,             0.53854,             0.63887,             0.52827,            0.018556,            0.014835,            0.022145,           0.0062083,           0.0062083,           0.0062083
                 385,            0.020982,            0.018943,           0.0090143,             0.89325,             0.53796,             0.63866,             0.52825,            0.018544,            0.014841,            0.022134,           0.0061984,           0.0061984,           0.0061984
                 386,            0.021205,             0.01867,           0.0090382,               0.897,             0.53724,             0.63687,             0.52786,            0.018527,            0.014852,             0.02214,           0.0061885,           0.0061885,           0.0061885
                 387,            0.021331,             0.01906,           0.0090392,             0.89872,             0.53621,             0.63705,              0.5286,            0.018527,            0.014883,             0.02214,           0.0061786,           0.0061786,           0.0061786
                 388,            0.021373,            0.018785,           0.0086883,             0.90075,             0.53587,             0.63848,              0.5302,            0.018531,            0.014877,            0.022153,           0.0061687,           0.0061687,           0.0061687
                 389,            0.021045,            0.018399,           0.0088995,             0.90021,             0.53372,             0.63892,             0.52975,            0.018536,            0.014898,            0.022176,           0.0061588,           0.0061588,           0.0061588
                 390,            0.021273,            0.019015,           0.0084971,              0.8847,             0.53079,             0.63819,             0.52977,            0.018531,            0.014902,            0.022176,           0.0061489,           0.0061489,           0.0061489
                 391,            0.021003,            0.018699,           0.0084852,             0.88811,             0.53725,             0.63718,              0.5312,            0.018517,            0.014917,            0.022191,            0.006139,            0.006139,            0.006139
                 392,            0.021065,            0.018422,           0.0087874,             0.90566,             0.52955,              0.6381,             0.53016,            0.018511,            0.014915,            0.022191,           0.0061291,           0.0061291,           0.0061291
                 393,            0.021435,            0.018824,           0.0092555,             0.90628,             0.52607,             0.63931,             0.53019,            0.018497,            0.014918,             0.02217,           0.0061192,           0.0061192,           0.0061192
                 394,            0.021066,            0.018757,           0.0088428,             0.90964,             0.52506,             0.63947,             0.53088,            0.018492,            0.014948,            0.022119,           0.0061093,           0.0061093,           0.0061093
                 395,             0.02108,            0.018803,           0.0085681,             0.91295,             0.52819,             0.64188,             0.53326,            0.018477,            0.014959,            0.022094,           0.0060994,           0.0060994,           0.0060994
                 396,            0.021147,            0.018591,           0.0088269,             0.90775,             0.53173,             0.64427,             0.53347,            0.018463,            0.014974,             0.02207,           0.0060895,           0.0060895,           0.0060895
                 397,            0.021158,            0.018874,           0.0086691,             0.89315,              0.5384,             0.64511,              0.5345,            0.018447,            0.014973,            0.022091,           0.0060796,           0.0060796,           0.0060796
                 398,            0.020834,            0.018287,           0.0088757,             0.89317,             0.53838,             0.64549,             0.53532,            0.018445,            0.015001,            0.022099,           0.0060697,           0.0060697,           0.0060697
                 399,            0.020642,            0.018504,           0.0085701,             0.71087,             0.60775,              0.6445,             0.53619,            0.018423,            0.015002,            0.022132,           0.0060598,           0.0060598,           0.0060598
                 400,            0.020751,            0.018082,           0.0086707,             0.84377,             0.55899,             0.64571,             0.53759,            0.018415,               0.015,            0.022166,           0.0060499,           0.0060499,           0.0060499
                 401,            0.020905,            0.018692,           0.0086004,             0.84378,             0.55843,             0.64549,             0.53772,            0.018416,            0.014998,            0.022208,             0.00604,             0.00604,             0.00604
                 402,            0.020977,            0.018605,           0.0083613,              0.8877,             0.53794,             0.64428,             0.53718,            0.018404,               0.015,             0.02224,           0.0060301,           0.0060301,           0.0060301
                 403,            0.021037,            0.018247,           0.0084754,             0.88947,             0.53757,             0.64587,              0.5381,            0.018389,            0.014998,            0.022229,           0.0060202,           0.0060202,           0.0060202
                 404,             0.02097,            0.018731,           0.0088422,             0.88792,             0.53838,             0.64551,             0.53521,            0.018384,            0.014999,            0.022254,           0.0060103,           0.0060103,           0.0060103
                 405,            0.020877,            0.018742,           0.0086647,             0.84493,             0.55842,             0.64623,              0.5363,            0.018379,            0.014989,            0.022261,           0.0060004,           0.0060004,           0.0060004
                 406,            0.020911,            0.018305,           0.0088952,             0.84415,             0.55749,              0.6455,             0.53627,            0.018375,            0.014976,            0.022274,           0.0059905,           0.0059905,           0.0059905
                 407,            0.020997,            0.018563,            0.008229,             0.84763,             0.55527,             0.64381,             0.53533,            0.018371,             0.01498,            0.022302,           0.0059806,           0.0059806,           0.0059806
                 408,              0.0208,            0.018327,           0.0085031,             0.84489,             0.55824,             0.64555,             0.53558,            0.018368,            0.014972,            0.022301,           0.0059707,           0.0059707,           0.0059707
                 409,             0.02077,            0.018314,           0.0086679,             0.84276,             0.55749,             0.64367,             0.53362,             0.01837,            0.014973,            0.022314,           0.0059608,           0.0059608,           0.0059608
                 410,             0.02115,            0.018948,           0.0084321,             0.84194,             0.55726,              0.6423,             0.53313,            0.018366,            0.014972,            0.022343,           0.0059509,           0.0059509,           0.0059509
                 411,            0.021025,            0.018516,           0.0082934,             0.84268,              0.5575,             0.64017,             0.53302,             0.01837,            0.014979,            0.022329,            0.005941,            0.005941,            0.005941
                 412,            0.020597,            0.018304,           0.0084937,             0.84598,             0.55873,             0.64134,             0.53486,            0.018369,            0.014987,             0.02232,           0.0059311,           0.0059311,           0.0059311
                 413,            0.020417,            0.018726,           0.0080318,             0.84592,             0.55862,             0.64169,             0.53513,            0.018371,            0.014975,            0.022354,           0.0059212,           0.0059212,           0.0059212
                 414,            0.020734,            0.018533,           0.0082515,             0.84641,             0.55736,             0.64123,             0.53499,            0.018376,             0.01498,            0.022384,           0.0059113,           0.0059113,           0.0059113
                 415,            0.020622,            0.018814,           0.0083938,             0.84781,              0.5587,             0.63999,             0.53485,            0.018376,            0.014977,             0.02241,           0.0059014,           0.0059014,           0.0059014
                 416,            0.020674,            0.018662,           0.0078902,             0.84726,             0.55871,             0.63992,             0.53585,            0.018371,            0.014993,            0.022423,           0.0058915,           0.0058915,           0.0058915
                 417,            0.021007,            0.018275,           0.0084135,             0.84658,             0.55798,             0.64072,             0.53598,             0.01837,            0.015006,            0.022452,           0.0058816,           0.0058816,           0.0058816
                 418,            0.020567,            0.018076,           0.0083466,             0.84769,              0.5573,             0.63952,              0.5342,            0.018369,            0.014999,            0.022486,           0.0058717,           0.0058717,           0.0058717
                 419,            0.020474,            0.018006,           0.0082019,             0.84993,             0.55743,             0.63659,             0.53171,            0.018371,            0.014999,            0.022508,           0.0058618,           0.0058618,           0.0058618
                 420,            0.020885,             0.01829,           0.0081912,             0.85115,             0.55799,             0.63692,             0.53111,            0.018364,            0.014996,            0.022515,           0.0058519,           0.0058519,           0.0058519
                 421,            0.020714,            0.018387,           0.0080975,             0.84959,             0.55694,             0.63692,              0.5303,            0.018367,            0.014993,            0.022524,            0.005842,            0.005842,            0.005842
                 422,            0.020571,            0.018309,           0.0083367,             0.84946,              0.5564,             0.63902,             0.53221,            0.018369,            0.014993,            0.022538,           0.0058321,           0.0058321,           0.0058321
                 423,            0.020196,            0.018156,           0.0083102,             0.86307,             0.55587,             0.63736,             0.53043,            0.018381,            0.015009,            0.022567,           0.0058222,           0.0058222,           0.0058222
                 424,            0.020763,            0.018256,           0.0082219,             0.86402,             0.55614,             0.63874,             0.53102,             0.01838,            0.015007,            0.022581,           0.0058123,           0.0058123,           0.0058123
                 425,              0.0205,            0.018106,           0.0083528,             0.86552,             0.55643,             0.64202,             0.53338,            0.018382,            0.015001,            0.022587,           0.0058024,           0.0058024,           0.0058024
                 426,            0.020874,            0.018414,           0.0084751,               0.866,             0.55678,             0.64251,             0.53361,            0.018388,            0.015013,             0.02258,           0.0057925,           0.0057925,           0.0057925
                 427,            0.020496,            0.018451,           0.0079575,             0.86476,             0.55567,              0.6419,             0.53349,            0.018385,               0.015,            0.022577,           0.0057826,           0.0057826,           0.0057826
                 428,            0.020435,             0.01818,           0.0080911,              0.8628,             0.55521,             0.64077,             0.53413,            0.018373,            0.014994,            0.022581,           0.0057727,           0.0057727,           0.0057727
                 429,            0.021014,            0.018274,           0.0079682,             0.86303,             0.55501,             0.64115,             0.53532,            0.018367,            0.014988,            0.022585,           0.0057628,           0.0057628,           0.0057628
                 430,            0.020354,            0.018385,           0.0081208,             0.86266,             0.55563,             0.64046,             0.53431,            0.018362,            0.014992,            0.022582,           0.0057529,           0.0057529,           0.0057529
                 431,            0.020142,            0.018066,           0.0080781,             0.86337,             0.55616,             0.64085,             0.53493,            0.018352,            0.014989,            0.022593,            0.005743,            0.005743,            0.005743
                 432,            0.020127,            0.018146,           0.0077879,             0.73546,             0.61002,             0.64237,             0.53641,            0.018348,            0.014983,            0.022581,           0.0057331,           0.0057331,           0.0057331
                 433,            0.020599,            0.018235,           0.0083311,             0.74041,             0.60614,              0.6424,             0.53654,            0.018342,            0.014983,            0.022595,           0.0057232,           0.0057232,           0.0057232
                 434,            0.020877,            0.018213,           0.0081842,             0.74374,             0.60354,             0.64288,             0.53662,            0.018339,            0.014984,            0.022595,           0.0057133,           0.0057133,           0.0057133
                 435,            0.020469,            0.017951,           0.0078177,             0.74489,             0.60175,             0.64471,             0.53736,            0.018327,            0.014979,            0.022577,           0.0057034,           0.0057034,           0.0057034
                 436,            0.020366,            0.018351,           0.0084572,             0.74941,             0.59864,             0.64523,             0.53867,            0.018325,            0.014983,            0.022567,           0.0056935,           0.0056935,           0.0056935
                 437,            0.020563,            0.018288,           0.0083275,              0.7529,             0.59666,             0.64515,             0.53822,            0.018317,            0.014975,            0.022562,           0.0056836,           0.0056836,           0.0056836
                 438,            0.020312,            0.018276,           0.0078485,             0.75488,              0.5964,             0.64613,             0.53908,            0.018309,            0.014963,            0.022572,           0.0056737,           0.0056737,           0.0056737
                 439,            0.020244,            0.017906,           0.0078569,             0.75684,             0.59629,             0.64632,             0.54016,            0.018302,            0.014957,            0.022571,           0.0056638,           0.0056638,           0.0056638
                 440,            0.020286,            0.017932,           0.0081355,             0.75823,             0.59606,             0.64639,             0.53979,            0.018294,             0.01494,            0.022554,           0.0056539,           0.0056539,           0.0056539
                 441,            0.020241,            0.018346,           0.0077019,             0.75534,             0.59526,             0.64212,             0.53558,             0.01829,            0.014932,            0.022538,            0.005644,            0.005644,            0.005644
                 442,            0.020275,            0.018151,           0.0077218,             0.75549,             0.59535,             0.64267,             0.53521,            0.018285,            0.014921,            0.022515,           0.0056341,           0.0056341,           0.0056341
                 443,            0.020321,            0.017976,           0.0078801,             0.75479,             0.59554,             0.64296,             0.53564,            0.018285,            0.014916,            0.022519,           0.0056242,           0.0056242,           0.0056242
                 444,            0.020399,            0.018171,           0.0079874,              0.7537,             0.59584,             0.64327,             0.53695,             0.01828,            0.014906,             0.02251,           0.0056143,           0.0056143,           0.0056143
                 445,             0.02029,            0.017984,           0.0077544,             0.75315,             0.59518,             0.64394,             0.53654,            0.018271,            0.014892,            0.022496,           0.0056044,           0.0056044,           0.0056044
                 446,            0.020139,            0.017971,            0.007803,             0.75432,             0.59584,             0.64699,             0.53958,             0.01827,            0.014881,            0.022472,           0.0055945,           0.0055945,           0.0055945
                 447,            0.020445,            0.018381,           0.0076834,             0.75745,             0.59455,             0.64719,             0.53987,            0.018276,            0.014881,            0.022457,           0.0055846,           0.0055846,           0.0055846
                 448,            0.020449,            0.018091,            0.007994,             0.75625,             0.59273,             0.64649,             0.54046,            0.018277,            0.014879,            0.022449,           0.0055747,           0.0055747,           0.0055747
                 449,             0.02026,            0.018071,           0.0080893,             0.75522,             0.59495,             0.64605,              0.5394,             0.01828,            0.014876,            0.022445,           0.0055648,           0.0055648,           0.0055648
                 450,            0.020137,            0.018265,           0.0081051,             0.75617,             0.59668,             0.64682,             0.53986,            0.018281,            0.014868,            0.022449,           0.0055549,           0.0055549,           0.0055549
                 451,            0.019999,            0.017818,           0.0077128,             0.75599,             0.59717,             0.64714,             0.53992,            0.018273,            0.014864,            0.022441,            0.005545,            0.005545,            0.005545
                 452,            0.019899,            0.017802,           0.0076012,             0.75781,             0.59692,             0.64911,             0.54056,            0.018268,            0.014862,            0.022438,           0.0055351,           0.0055351,           0.0055351
                 453,            0.020123,            0.018003,           0.0080156,             0.76052,             0.59753,              0.6493,             0.54126,            0.018265,            0.014861,            0.022442,           0.0055252,           0.0055252,           0.0055252
                 454,            0.020527,              0.0184,           0.0079406,             0.76453,             0.59753,             0.65101,             0.54295,            0.018262,            0.014859,            0.022445,           0.0055153,           0.0055153,           0.0055153
                 455,             0.02024,            0.017833,           0.0081556,             0.76515,             0.59747,             0.65153,             0.54367,            0.018257,            0.014855,            0.022443,           0.0055054,           0.0055054,           0.0055054
                 456,            0.020127,            0.017834,           0.0077572,             0.76651,             0.59889,             0.65217,             0.54184,            0.018257,            0.014855,            0.022438,           0.0054955,           0.0054955,           0.0054955
                 457,            0.020585,             0.01825,           0.0075938,             0.76712,             0.59939,             0.65249,             0.54174,            0.018255,            0.014848,            0.022446,           0.0054856,           0.0054856,           0.0054856
                 458,            0.019544,            0.017349,           0.0074997,             0.76877,             0.59705,             0.65276,             0.54083,            0.018251,            0.014842,             0.02246,           0.0054757,           0.0054757,           0.0054757
                 459,            0.020184,            0.017983,           0.0078231,             0.77102,             0.59651,             0.65264,             0.54102,            0.018243,            0.014842,            0.022456,           0.0054658,           0.0054658,           0.0054658
                 460,            0.020359,            0.017707,           0.0078272,             0.78784,             0.59604,             0.65244,             0.54099,            0.018236,            0.014847,            0.022457,           0.0054559,           0.0054559,           0.0054559
                 461,            0.020427,            0.017985,           0.0079392,             0.79139,             0.59595,             0.65297,             0.54226,            0.018232,            0.014848,            0.022447,            0.005446,            0.005446,            0.005446
                 462,            0.019658,            0.017973,           0.0079736,              0.8147,             0.59456,             0.65226,             0.54225,            0.018235,            0.014854,             0.02244,           0.0054361,           0.0054361,           0.0054361
                 463,            0.020233,            0.018322,           0.0075169,             0.80032,             0.59482,             0.65523,             0.54422,            0.018229,            0.014855,             0.02242,           0.0054262,           0.0054262,           0.0054262
                 464,            0.019776,            0.017756,           0.0076991,             0.80069,             0.59506,             0.65513,             0.54317,            0.018229,            0.014863,            0.022404,           0.0054163,           0.0054163,           0.0054163
                 465,            0.020008,            0.017941,           0.0078915,             0.80062,             0.59482,             0.65658,             0.54456,            0.018228,            0.014863,            0.022399,           0.0054064,           0.0054064,           0.0054064
                 466,            0.019983,            0.017894,            0.007819,             0.79632,              0.5941,             0.65536,              0.5451,            0.018227,            0.014871,             0.02239,           0.0053965,           0.0053965,           0.0053965
                 467,            0.019933,            0.017965,            0.007908,             0.79809,             0.59452,             0.65532,             0.54321,             0.01822,            0.014872,            0.022381,           0.0053866,           0.0053866,           0.0053866
                 468,            0.019744,            0.017798,           0.0078375,             0.79687,             0.59376,             0.65534,              0.5437,            0.018222,            0.014873,            0.022376,           0.0053767,           0.0053767,           0.0053767
                 469,            0.020072,            0.018126,           0.0080058,             0.79678,             0.59376,             0.66194,             0.54994,            0.018219,            0.014866,            0.022367,           0.0053668,           0.0053668,           0.0053668
                 470,            0.019812,            0.017735,           0.0076453,             0.79797,             0.59406,             0.66227,             0.54995,            0.018212,            0.014861,            0.022345,           0.0053569,           0.0053569,           0.0053569
                 471,            0.019996,            0.017827,           0.0079071,             0.79982,             0.59427,             0.66209,             0.54952,            0.018212,            0.014866,            0.022326,            0.005347,            0.005347,            0.005347
                 472,             0.01982,            0.017987,           0.0075333,             0.80139,             0.59381,             0.66213,             0.54937,            0.018211,            0.014864,            0.022306,           0.0053371,           0.0053371,           0.0053371
                 473,            0.020087,              0.0178,           0.0076053,             0.80265,             0.59383,             0.66241,             0.54965,            0.018211,            0.014864,            0.022289,           0.0053272,           0.0053272,           0.0053272
                 474,            0.019726,             0.01791,            0.007635,             0.80239,             0.59399,             0.66292,             0.55027,            0.018206,            0.014856,            0.022278,           0.0053173,           0.0053173,           0.0053173
                 475,            0.019631,            0.017881,           0.0074056,             0.80227,              0.5939,             0.66267,             0.54987,            0.018201,            0.014854,            0.022267,           0.0053074,           0.0053074,           0.0053074
                 476,            0.019852,            0.017656,           0.0077388,             0.80479,             0.59445,             0.66323,             0.55017,            0.018198,             0.01485,            0.022251,           0.0052975,           0.0052975,           0.0052975
                 477,             0.01997,             0.01771,           0.0079224,              0.8048,             0.59388,             0.66311,             0.55075,            0.018193,            0.014846,            0.022247,           0.0052876,           0.0052876,           0.0052876
                 478,            0.019846,            0.017659,            0.007619,             0.80428,             0.59229,             0.66311,             0.55077,            0.018192,            0.014844,            0.022239,           0.0052777,           0.0052777,           0.0052777
                 479,            0.019547,            0.017768,           0.0074265,             0.80601,             0.59153,             0.66357,              0.5511,            0.018192,            0.014841,            0.022234,           0.0052678,           0.0052678,           0.0052678
                 480,            0.019915,            0.017968,           0.0074224,             0.80597,              0.5918,             0.66318,             0.55095,             0.01819,            0.014836,             0.02223,           0.0052579,           0.0052579,           0.0052579
                 481,            0.019666,            0.017532,           0.0070765,             0.80433,             0.59201,              0.6627,             0.55085,            0.018189,            0.014829,            0.022226,            0.005248,            0.005248,            0.005248
                 482,            0.019494,            0.017336,              0.0074,             0.80608,             0.59184,             0.66305,             0.55084,            0.018188,            0.014822,            0.022217,           0.0052381,           0.0052381,           0.0052381
                 483,            0.019835,            0.017857,           0.0072221,             0.80431,             0.59212,             0.66298,             0.55079,            0.018181,            0.014814,            0.022217,           0.0052282,           0.0052282,           0.0052282
                 484,            0.019581,            0.017891,           0.0075631,             0.80337,             0.59237,             0.66296,             0.55093,            0.018176,            0.014808,            0.022214,           0.0052183,           0.0052183,           0.0052183
                 485,            0.019483,            0.017609,           0.0077858,             0.80372,             0.59236,             0.66292,             0.55211,            0.018177,            0.014807,            0.022207,           0.0052084,           0.0052084,           0.0052084
                 486,            0.019956,             0.01768,           0.0077638,             0.80293,             0.59238,             0.66337,             0.55008,            0.018171,            0.014801,            0.022196,           0.0051985,           0.0051985,           0.0051985
                 487,             0.01952,            0.017829,           0.0074091,             0.80221,             0.59251,             0.66087,              0.5483,            0.018171,              0.0148,            0.022179,           0.0051886,           0.0051886,           0.0051886
