               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 378,            0.023849,            0.023222,             0.01138,             0.82548,             0.56089,             0.64381,             0.51424,            0.020504,              0.0171,            0.022941,           0.0062677,           0.0062677,           0.0062677
                 379,             0.02425,            0.023226,             0.01154,             0.82734,              0.5603,             0.63912,             0.51209,            0.020504,            0.017082,            0.022885,           0.0062578,           0.0062578,           0.0062578
                 380,             0.02425,            0.023217,            0.011686,             0.82839,             0.55914,             0.63931,             0.51266,            0.020506,            0.017068,            0.022869,           0.0062479,           0.0062479,           0.0062479
                 381,            0.023874,            0.023097,             0.01125,              0.8319,              0.5612,             0.63919,             0.51266,            0.020494,            0.017036,            0.022865,            0.006238,            0.006238,            0.006238
                 382,            0.023834,            0.023018,            0.011469,             0.83254,              0.5615,             0.63848,              0.5115,            0.020494,            0.017041,             0.02289,           0.0062281,           0.0062281,           0.0062281
                 383,            0.023797,             0.02279,            0.011208,             0.83242,             0.56072,              0.6384,             0.51241,            0.020494,            0.017041,            0.022921,           0.0062182,           0.0062182,           0.0062182
                 384,            0.023933,            0.022945,            0.012236,             0.83314,             0.55964,             0.63883,             0.51438,            0.020469,            0.017013,            0.022936,           0.0062083,           0.0062083,           0.0062083
                 385,            0.023415,            0.022956,            0.011557,              0.8329,             0.55803,             0.63779,             0.51377,            0.020457,            0.017012,            0.022961,           0.0061984,           0.0061984,           0.0061984
                 386,            0.023993,            0.022727,            0.011286,             0.83146,             0.55635,             0.63709,             0.51206,            0.020455,            0.017009,            0.022964,           0.0061885,           0.0061885,           0.0061885
                 387,             0.02411,            0.023469,            0.011499,             0.82999,             0.55584,             0.63508,             0.51112,            0.020427,               0.017,            0.022968,           0.0061786,           0.0061786,           0.0061786
                 388,            0.023738,            0.022878,             0.01122,             0.83112,             0.55532,             0.63656,             0.51403,            0.020409,            0.016991,            0.022944,           0.0061687,           0.0061687,           0.0061687
                 389,            0.023937,            0.022755,            0.011379,             0.83214,             0.55551,             0.63438,             0.51059,            0.020419,            0.016994,            0.022958,           0.0061588,           0.0061588,           0.0061588
                 390,            0.023695,            0.022862,            0.010968,             0.83266,             0.55613,             0.63816,              0.5116,            0.020413,            0.017002,            0.022978,           0.0061489,           0.0061489,           0.0061489
                 391,            0.023696,            0.022815,            0.011228,             0.83374,             0.55755,             0.63138,             0.50406,            0.020418,            0.017008,            0.022978,            0.006139,            0.006139,            0.006139
                 392,            0.023309,            0.022457,            0.011374,             0.83787,             0.55799,             0.63231,              0.5038,            0.020422,            0.017009,            0.022978,           0.0061291,           0.0061291,           0.0061291
                 393,            0.023932,            0.022843,             0.01152,               0.835,             0.55667,             0.63213,             0.50565,            0.020428,            0.017008,            0.022999,           0.0061192,           0.0061192,           0.0061192
                 394,            0.023398,            0.022784,            0.011174,             0.83725,             0.55807,             0.63285,             0.50613,            0.020443,            0.017025,            0.023017,           0.0061093,           0.0061093,           0.0061093
                 395,            0.023644,            0.023149,            0.010866,             0.83714,             0.55929,             0.63313,              0.5064,             0.02044,            0.017014,            0.023023,           0.0060994,           0.0060994,           0.0060994
                 396,            0.023938,            0.022668,             0.01128,             0.83794,             0.55841,             0.63425,             0.50614,            0.020444,            0.017032,            0.023034,           0.0060895,           0.0060895,           0.0060895
                 397,            0.023567,            0.023106,             0.01111,             0.83982,             0.56067,             0.64005,             0.51248,            0.020419,            0.017023,            0.023008,           0.0060796,           0.0060796,           0.0060796
                 398,            0.023643,             0.02261,            0.011489,             0.84188,             0.56171,             0.64174,             0.51401,            0.020407,            0.017033,            0.023003,           0.0060697,           0.0060697,           0.0060697
                 399,            0.023359,            0.022753,            0.010832,             0.84294,             0.56081,             0.64084,             0.51432,            0.020399,            0.017035,            0.023012,           0.0060598,           0.0060598,           0.0060598
                 400,            0.023515,            0.022448,            0.010986,             0.84204,             0.56283,             0.64438,             0.51642,            0.020392,            0.017028,            0.023001,           0.0060499,           0.0060499,           0.0060499
                 401,            0.023477,            0.022993,            0.011102,             0.83969,             0.56218,             0.64458,             0.51755,            0.020385,            0.017023,            0.023015,             0.00604,             0.00604,             0.00604
                 402,            0.023809,             0.02289,            0.010733,             0.82723,             0.56351,             0.64498,              0.5187,            0.020382,            0.017033,            0.023001,           0.0060301,           0.0060301,           0.0060301
                 403,            0.023482,            0.022272,            0.010719,             0.82602,             0.56462,             0.64368,             0.51688,            0.020381,            0.017059,            0.022954,           0.0060202,           0.0060202,           0.0060202
                 404,            0.023842,            0.022837,            0.011116,             0.82563,             0.56485,              0.6432,             0.51467,            0.020372,            0.017065,            0.022927,           0.0060103,           0.0060103,           0.0060103
                 405,            0.023538,            0.023029,            0.011216,             0.82504,             0.56542,             0.64276,             0.51462,            0.020355,            0.017056,             0.02293,           0.0060004,           0.0060004,           0.0060004
                 406,            0.023272,            0.022364,            0.011225,             0.82138,             0.56552,              0.6433,             0.51542,            0.020346,            0.017044,            0.022883,           0.0059905,           0.0059905,           0.0059905
                 407,            0.023804,            0.022924,            0.010667,             0.82072,             0.56588,             0.64306,             0.51494,            0.020336,            0.017039,             0.02288,           0.0059806,           0.0059806,           0.0059806
                 408,            0.023598,            0.022584,            0.010572,             0.81961,             0.56557,             0.64357,             0.51566,            0.020331,            0.017037,            0.022857,           0.0059707,           0.0059707,           0.0059707
                 409,            0.023206,            0.022181,            0.010878,              0.8205,             0.56613,             0.64346,             0.51519,            0.020324,            0.017053,            0.022856,           0.0059608,           0.0059608,           0.0059608
                 410,             0.02372,            0.022999,            0.010643,             0.82036,             0.56616,             0.64342,             0.51495,            0.020312,            0.017059,            0.022836,           0.0059509,           0.0059509,           0.0059509
                 411,            0.023686,             0.02274,            0.010674,             0.82169,             0.56681,             0.64335,              0.5148,            0.020296,            0.017045,            0.022812,            0.005941,            0.005941,            0.005941
                 412,            0.023072,            0.022257,            0.010617,             0.82233,             0.56646,             0.64103,             0.51299,            0.020292,            0.017036,            0.022779,           0.0059311,           0.0059311,           0.0059311
                 413,            0.023515,            0.023034,            0.010693,             0.82295,             0.56608,             0.64075,             0.51335,            0.020284,            0.017032,            0.022788,           0.0059212,           0.0059212,           0.0059212
                 414,            0.023197,            0.022485,              0.0106,             0.82384,             0.56577,             0.64179,             0.51443,            0.020272,            0.017047,            0.022813,           0.0059113,           0.0059113,           0.0059113
                 415,            0.023265,            0.022624,            0.010513,              0.8255,             0.56508,             0.64223,             0.51597,            0.020257,            0.017049,            0.022821,           0.0059014,           0.0059014,           0.0059014
                 416,            0.023715,            0.022949,            0.010269,             0.82643,              0.5658,             0.64216,             0.51694,            0.020244,             0.01704,            0.022833,           0.0058915,           0.0058915,           0.0058915
                 417,            0.023547,             0.02221,            0.010557,             0.82814,             0.56487,             0.64343,             0.51795,            0.020241,            0.017052,            0.022853,           0.0058816,           0.0058816,           0.0058816
                 418,            0.022889,            0.022294,            0.010677,             0.82663,             0.56493,             0.64334,             0.51741,            0.020235,            0.017057,            0.022906,           0.0058717,           0.0058717,           0.0058717
                 419,            0.023284,            0.022233,            0.010273,             0.84157,             0.56707,             0.64319,             0.51829,            0.020221,            0.017065,            0.022914,           0.0058618,           0.0058618,           0.0058618
                 420,            0.023024,            0.022103,            0.010615,             0.84344,             0.56672,             0.64334,             0.51785,            0.020212,            0.017067,            0.022923,           0.0058519,           0.0058519,           0.0058519
                 421,              0.0231,            0.022311,            0.010408,             0.84284,             0.56664,             0.64223,             0.51734,            0.020205,            0.017076,            0.022952,            0.005842,            0.005842,            0.005842
                 422,            0.023059,            0.022221,            0.010513,             0.83799,             0.56417,               0.642,             0.51706,            0.020199,             0.01707,            0.022986,           0.0058321,           0.0058321,           0.0058321
                 423,             0.02294,            0.022385,            0.010492,             0.82462,             0.56407,             0.64245,             0.51768,            0.020186,            0.017048,            0.022992,           0.0058222,           0.0058222,           0.0058222
                 424,            0.023239,            0.022233,            0.010495,             0.82439,             0.56434,             0.64254,              0.5183,            0.020175,            0.017033,            0.022998,           0.0058123,           0.0058123,           0.0058123
                 425,            0.023253,            0.022194,            0.010518,             0.82545,             0.56435,             0.64218,             0.51836,            0.020165,            0.017022,            0.022998,           0.0058024,           0.0058024,           0.0058024
                 426,            0.022835,            0.022388,            0.010566,             0.82686,             0.56399,             0.64114,             0.51696,            0.020169,            0.017035,            0.023019,           0.0057925,           0.0057925,           0.0057925
                 427,            0.023139,            0.022715,            0.010516,             0.84114,             0.56406,             0.64182,              0.5177,            0.020176,            0.017048,            0.023019,           0.0057826,           0.0057826,           0.0057826
                 428,            0.023325,            0.022229,            0.010415,             0.84085,             0.56407,             0.64092,             0.51678,             0.02018,             0.01706,            0.023022,           0.0057727,           0.0057727,           0.0057727
                 429,            0.023147,            0.022217,            0.010543,             0.84061,             0.56367,             0.64081,             0.51814,            0.020187,            0.017071,            0.023027,           0.0057628,           0.0057628,           0.0057628
                 430,            0.023133,            0.022662,            0.010442,             0.82757,             0.56366,             0.64055,             0.51849,            0.020181,            0.017069,            0.023022,           0.0057529,           0.0057529,           0.0057529
                 431,             0.02315,            0.022245,            0.010207,             0.82816,             0.56384,             0.64145,              0.5191,            0.020178,            0.017068,            0.023006,            0.005743,            0.005743,            0.005743
                 432,            0.022981,            0.022158,           0.0099649,              0.8254,             0.56316,             0.64133,             0.51925,            0.020177,            0.017071,            0.022981,           0.0057331,           0.0057331,           0.0057331
                 433,            0.023065,            0.022386,             0.01054,             0.82607,             0.56287,             0.64155,             0.52007,            0.020176,            0.017068,            0.022984,           0.0057232,           0.0057232,           0.0057232
                 434,            0.022969,            0.022178,            0.010303,             0.82687,             0.56346,             0.64199,             0.52066,            0.020175,            0.017069,            0.023001,           0.0057133,           0.0057133,           0.0057133
                 435,            0.022978,            0.021935,           0.0099707,             0.84087,             0.56368,             0.64176,             0.51939,            0.020164,            0.017071,             0.02302,           0.0057034,           0.0057034,           0.0057034
                 436,            0.023441,             0.02263,            0.010904,             0.83001,              0.5645,             0.64249,             0.52032,            0.020157,             0.01707,            0.023051,           0.0056935,           0.0056935,           0.0056935
                 437,            0.022904,             0.02231,            0.010098,             0.84423,             0.56411,             0.64284,             0.52106,            0.020144,            0.017055,            0.023062,           0.0056836,           0.0056836,           0.0056836
                 438,            0.022966,            0.022366,            0.010018,              0.8472,              0.5653,             0.64368,             0.52096,            0.020143,            0.017066,            0.023084,           0.0056737,           0.0056737,           0.0056737
                 439,             0.02281,            0.022132,            0.010165,             0.84706,              0.5653,             0.64344,             0.52316,            0.020136,            0.017061,            0.023075,           0.0056638,           0.0056638,           0.0056638
                 440,            0.022752,            0.021977,            0.010116,             0.84762,             0.56438,             0.64396,             0.52319,            0.020128,            0.017057,            0.023077,           0.0056539,           0.0056539,           0.0056539
                 441,            0.023025,             0.02232,             0.01004,             0.84584,             0.56273,             0.64397,             0.52494,            0.020127,            0.017062,            0.023084,            0.005644,            0.005644,            0.005644
                 442,            0.022929,            0.022216,           0.0097942,             0.84636,             0.56264,             0.64417,               0.524,            0.020127,            0.017063,            0.023089,           0.0056341,           0.0056341,           0.0056341
                 443,             0.02307,            0.021895,           0.0094076,             0.84747,             0.56186,             0.64523,             0.52514,            0.020124,            0.017066,            0.023079,           0.0056242,           0.0056242,           0.0056242
                 444,            0.023052,            0.022203,            0.010116,             0.84947,             0.56179,             0.64425,             0.52257,             0.02013,            0.017073,            0.023074,           0.0056143,           0.0056143,           0.0056143
                 445,            0.022807,            0.021975,            0.010235,             0.84955,             0.56103,             0.64448,             0.52336,            0.020123,            0.017071,            0.023053,           0.0056044,           0.0056044,           0.0056044
                 446,            0.022921,             0.02213,           0.0098557,             0.85145,             0.56133,             0.64672,             0.52597,            0.020115,            0.017071,            0.023022,           0.0055945,           0.0055945,           0.0055945
                 447,            0.023049,            0.022383,           0.0098912,             0.85286,             0.56073,             0.64706,             0.52487,            0.020101,            0.017064,            0.023003,           0.0055846,           0.0055846,           0.0055846
                 448,            0.023063,            0.022337,             0.01011,             0.85264,             0.56168,             0.64661,             0.52438,            0.020093,            0.017061,            0.022996,           0.0055747,           0.0055747,           0.0055747
                 449,            0.023029,            0.022167,            0.010223,             0.85071,             0.56154,             0.64607,             0.52601,             0.02009,            0.017071,            0.022985,           0.0055648,           0.0055648,           0.0055648
                 450,            0.022369,              0.0221,            0.010172,             0.85112,             0.55944,             0.64518,             0.52534,            0.020084,            0.017068,            0.022988,           0.0055549,           0.0055549,           0.0055549
                 451,            0.022563,             0.02221,            0.010023,              0.8527,             0.55939,             0.64593,             0.52697,            0.020079,            0.017065,               0.023,            0.005545,            0.005545,            0.005545
                 452,            0.022813,            0.021928,           0.0099709,             0.85299,             0.55926,             0.64612,             0.52766,             0.02007,            0.017058,            0.022999,           0.0055351,           0.0055351,           0.0055351
                 453,            0.022953,            0.022032,            0.010348,             0.85689,             0.56051,             0.64548,             0.52497,            0.020069,            0.017059,            0.022993,           0.0055252,           0.0055252,           0.0055252
                 454,            0.022948,             0.02261,            0.010293,             0.85853,             0.55949,             0.64651,             0.52611,            0.020066,            0.017051,            0.022998,           0.0055153,           0.0055153,           0.0055153
                 455,            0.022719,            0.021789,            0.010197,              0.8583,             0.56096,              0.6462,             0.52575,            0.020054,            0.017036,            0.023005,           0.0055054,           0.0055054,           0.0055054
                 456,            0.022752,            0.021802,            0.010031,             0.85645,             0.56236,             0.64694,             0.52708,            0.020054,            0.017034,            0.022999,           0.0054955,           0.0054955,           0.0054955
                 457,            0.023009,             0.02233,           0.0099934,              0.8584,             0.56337,             0.64703,             0.52691,            0.020052,            0.017033,            0.022987,           0.0054856,           0.0054856,           0.0054856
                 458,            0.022156,            0.021549,           0.0099462,             0.85878,              0.5635,             0.64689,             0.52794,            0.020047,            0.017026,            0.022975,           0.0054757,           0.0054757,           0.0054757
                 459,            0.022904,              0.0222,            0.010056,             0.84592,             0.56373,             0.64605,              0.5277,            0.020039,            0.017017,            0.022949,           0.0054658,           0.0054658,           0.0054658
                 460,              0.0229,            0.021844,            0.009781,             0.84582,             0.56393,             0.64686,             0.52777,            0.020033,            0.017012,            0.022934,           0.0054559,           0.0054559,           0.0054559
                 461,            0.023009,            0.021854,            0.010126,             0.84678,             0.56411,             0.64718,              0.5286,            0.020025,            0.017005,            0.022926,            0.005446,            0.005446,            0.005446
                 462,             0.02221,            0.021794,            0.010048,             0.84716,             0.56411,             0.64726,             0.52792,            0.020022,            0.017002,            0.022917,           0.0054361,           0.0054361,           0.0054361
                 463,            0.022779,            0.022403,           0.0095761,             0.84776,             0.56142,             0.64746,             0.52786,            0.020012,            0.016986,            0.022917,           0.0054262,           0.0054262,           0.0054262
                 464,             0.02238,            0.021641,           0.0094387,              0.8478,             0.56118,             0.64866,             0.52973,            0.020007,            0.016978,            0.022905,           0.0054163,           0.0054163,           0.0054163
                 465,            0.022694,            0.021959,            0.010005,             0.84796,             0.56092,             0.64883,             0.52895,            0.020002,            0.016972,            0.022897,           0.0054064,           0.0054064,           0.0054064
                 466,            0.022287,             0.02175,           0.0098509,             0.84928,             0.56037,             0.64886,             0.52905,            0.020003,            0.016976,            0.022885,           0.0053965,           0.0053965,           0.0053965
                 467,            0.022598,            0.021903,           0.0097857,             0.85016,              0.5601,             0.64905,             0.53098,            0.019999,            0.016973,            0.022863,           0.0053866,           0.0053866,           0.0053866
                 468,            0.022636,            0.021803,            0.010059,              0.8501,              0.5603,             0.64783,             0.52972,             0.01999,            0.016964,            0.022826,           0.0053767,           0.0053767,           0.0053767
                 469,              0.0225,            0.022146,           0.0099123,             0.85011,             0.56026,             0.64886,             0.52999,            0.019978,            0.016955,            0.022804,           0.0053668,           0.0053668,           0.0053668
                 470,            0.022453,            0.021952,            0.010047,             0.85011,             0.56076,             0.64914,             0.53074,            0.019974,            0.016954,            0.022776,           0.0053569,           0.0053569,           0.0053569
                 471,            0.022577,            0.021843,           0.0096819,                0.85,              0.5609,             0.64936,             0.53094,            0.019969,             0.01695,            0.022754,            0.005347,            0.005347,            0.005347
                 472,            0.022221,            0.021771,           0.0095386,             0.84902,             0.56184,             0.64864,             0.52934,            0.019967,            0.016949,            0.022737,           0.0053371,           0.0053371,           0.0053371
                 473,            0.022532,            0.021623,           0.0098213,             0.84888,             0.56429,             0.64878,             0.52905,            0.019964,            0.016941,            0.022721,           0.0053272,           0.0053272,           0.0053272
                 474,            0.022076,              0.0222,           0.0095249,             0.84855,             0.56408,             0.64909,             0.52847,            0.019958,            0.016934,            0.022718,           0.0053173,           0.0053173,           0.0053173
                 475,            0.022301,             0.02199,           0.0097515,             0.84822,             0.56403,             0.64985,             0.52925,            0.019954,            0.016926,            0.022717,           0.0053074,           0.0053074,           0.0053074
                 476,            0.022334,            0.021582,           0.0098783,             0.84724,             0.56433,             0.65001,             0.53081,            0.019947,            0.016918,            0.022718,           0.0052975,           0.0052975,           0.0052975
                 477,            0.022258,            0.021625,           0.0096941,             0.84753,             0.56488,             0.64947,             0.53058,            0.019941,            0.016907,            0.022711,           0.0052876,           0.0052876,           0.0052876
                 478,             0.02224,            0.021443,            0.009843,             0.84737,             0.56496,             0.64998,             0.53146,            0.019938,            0.016905,            0.022697,           0.0052777,           0.0052777,           0.0052777
                 479,            0.022327,            0.021852,           0.0092893,             0.84647,             0.56338,             0.64953,             0.53185,            0.019939,              0.0169,            0.022691,           0.0052678,           0.0052678,           0.0052678
                 480,            0.022412,            0.021862,           0.0094516,              0.8477,             0.56455,             0.65047,             0.53238,            0.019938,            0.016891,            0.022684,           0.0052579,           0.0052579,           0.0052579
                 481,            0.022163,             0.02147,           0.0092673,              0.8461,             0.56495,             0.65013,             0.53137,            0.019938,            0.016889,            0.022686,            0.005248,            0.005248,            0.005248
                 482,             0.02206,            0.021402,           0.0094754,             0.84621,             0.56482,             0.64886,              0.5308,            0.019934,            0.016883,            0.022691,           0.0052381,           0.0052381,           0.0052381
                 483,            0.022303,            0.021912,           0.0093076,              0.8459,             0.56454,             0.64911,              0.5313,            0.019931,            0.016883,            0.022698,           0.0052282,           0.0052282,           0.0052282
                 484,            0.022201,            0.021993,            0.009994,              0.8438,             0.56361,             0.64846,             0.53017,            0.019927,            0.016877,            0.022696,           0.0052183,           0.0052183,           0.0052183
                 485,            0.021883,            0.021746,           0.0096178,             0.84402,             0.56216,             0.64829,             0.53079,            0.019927,            0.016872,            0.022696,           0.0052084,           0.0052084,           0.0052084
                 486,            0.022581,            0.021722,           0.0095515,               0.844,             0.56216,             0.64828,             0.52976,            0.019921,             0.01686,            0.022698,           0.0051985,           0.0051985,           0.0051985
                 487,            0.022152,            0.021816,           0.0093458,              0.8443,               0.562,             0.64804,             0.53095,             0.01992,             0.01686,            0.022692,           0.0051886,           0.0051886,           0.0051886
                 488,            0.022384,            0.021886,           0.0095703,              0.8445,             0.56168,              0.6476,             0.52969,            0.019915,            0.016859,            0.022694,           0.0051787,           0.0051787,           0.0051787
                 489,            0.022172,            0.021657,           0.0095388,             0.84497,             0.56156,             0.64774,             0.53034,            0.019914,            0.016853,            0.022694,           0.0051688,           0.0051688,           0.0051688
                 490,            0.022074,            0.020994,           0.0093814,             0.84498,             0.56182,             0.64749,             0.53069,            0.019912,            0.016846,            0.022709,           0.0051589,           0.0051589,           0.0051589
                 491,            0.021912,            0.021548,            0.009278,             0.84384,             0.56082,             0.64782,             0.53022,            0.019907,            0.016841,            0.022715,            0.005149,            0.005149,            0.005149
                 492,               0.022,            0.020955,           0.0092425,             0.85727,             0.56029,             0.64779,             0.52971,            0.019902,            0.016833,            0.022709,           0.0051391,           0.0051391,           0.0051391
                 493,            0.022049,            0.021667,           0.0092529,             0.85932,             0.55982,             0.64796,             0.53052,            0.019901,             0.01683,            0.022703,           0.0051292,           0.0051292,           0.0051292
                 494,            0.021817,            0.021472,           0.0094175,             0.85948,              0.5599,             0.64841,             0.53206,            0.019897,            0.016827,            0.022705,           0.0051193,           0.0051193,           0.0051193
                 495,             0.02229,             0.02164,            0.009562,             0.85914,             0.56043,             0.64862,             0.53263,            0.019896,            0.016826,            0.022694,           0.0051094,           0.0051094,           0.0051094
                 496,            0.022245,            0.021733,           0.0096219,             0.85906,             0.56031,             0.64855,             0.53342,            0.019898,             0.01683,            0.022695,           0.0050995,           0.0050995,           0.0050995
                 497,            0.022473,            0.021783,            0.009328,               0.846,             0.56045,             0.64859,             0.53171,            0.019895,            0.016828,            0.022685,           0.0050896,           0.0050896,           0.0050896
                 498,            0.022082,            0.021641,           0.0096418,             0.85932,             0.56057,             0.64858,               0.532,            0.019891,            0.016828,            0.022679,           0.0050797,           0.0050797,           0.0050797
                 499,            0.022204,            0.021762,           0.0095324,             0.84612,             0.56107,             0.64863,             0.53224,            0.019885,            0.016821,            0.022663,           0.0050698,           0.0050698,           0.0050698
                 500,            0.022153,            0.021872,           0.0092707,             0.85945,             0.56049,             0.64811,             0.53179,            0.019886,            0.016817,             0.02267,           0.0050599,           0.0050599,           0.0050599
                 501,            0.021804,            0.021425,           0.0089052,             0.85906,             0.56007,             0.64822,             0.53192,             0.01988,            0.016809,            0.022669,             0.00505,             0.00505,             0.00505
                 502,             0.02196,            0.021469,           0.0090024,             0.85903,             0.55987,             0.64782,             0.53141,             0.01988,            0.016808,            0.022667,           0.0050401,           0.0050401,           0.0050401
                 503,              0.0225,            0.021908,           0.0087743,             0.85906,             0.55963,             0.64782,             0.53144,            0.019874,              0.0168,            0.022661,           0.0050302,           0.0050302,           0.0050302
                 504,            0.021748,            0.021142,           0.0087105,             0.85965,              0.5592,             0.64776,              0.5314,            0.019875,            0.016797,            0.022659,           0.0050203,           0.0050203,           0.0050203
                 505,            0.021664,             0.02099,            0.009027,             0.86041,             0.55865,             0.64782,             0.53078,            0.019872,            0.016792,            0.022663,           0.0050104,           0.0050104,           0.0050104
                 506,            0.021995,            0.021049,           0.0093014,             0.86035,             0.55846,             0.64773,             0.53089,             0.01987,             0.01679,            0.022676,           0.0050005,           0.0050005,           0.0050005
                 507,            0.021872,            0.021454,           0.0092966,             0.85995,             0.55829,             0.64773,             0.53015,            0.019868,            0.016783,            0.022683,           0.0049906,           0.0049906,           0.0049906
                 508,            0.022231,            0.021667,           0.0093449,             0.85948,             0.55844,             0.64779,             0.53025,            0.019866,            0.016777,             0.02269,           0.0049807,           0.0049807,           0.0049807
                 509,            0.022047,            0.021454,           0.0088221,             0.85976,             0.55839,             0.64765,             0.53022,            0.019868,            0.016776,            0.022687,           0.0049708,           0.0049708,           0.0049708
                 510,            0.021784,            0.021258,           0.0086585,             0.85988,              0.5584,             0.64764,              0.5305,             0.01987,            0.016776,            0.022689,           0.0049609,           0.0049609,           0.0049609
                 511,            0.021901,            0.021537,           0.0086695,             0.85976,             0.55831,             0.64733,             0.53034,            0.019868,            0.016775,            0.022695,            0.004951,            0.004951,            0.004951
                 512,            0.022125,            0.021272,           0.0091274,             0.86049,             0.55765,             0.64777,             0.53137,            0.019866,            0.016774,            0.022696,           0.0049411,           0.0049411,           0.0049411
                 513,            0.021617,            0.021385,           0.0088934,             0.85881,             0.55904,              0.6473,             0.53064,            0.019866,            0.016776,             0.02269,           0.0049312,           0.0049312,           0.0049312
                 514,            0.021452,            0.021203,           0.0088989,             0.86074,             0.55729,             0.64748,             0.52995,            0.019865,            0.016775,            0.022696,           0.0049213,           0.0049213,           0.0049213
                 515,            0.021694,            0.021551,           0.0089523,             0.85844,             0.55942,             0.64741,             0.53072,            0.019864,            0.016775,            0.022702,           0.0049114,           0.0049114,           0.0049114
                 516,            0.021794,            0.021516,           0.0090213,             0.85897,             0.55914,             0.64721,             0.53088,            0.019861,            0.016772,            0.022706,           0.0049015,           0.0049015,           0.0049015
                 517,            0.021847,            0.021433,           0.0089126,             0.85997,             0.55815,             0.64729,             0.53153,             0.01986,            0.016768,            0.022708,           0.0048916,           0.0048916,           0.0048916
                 518,             0.02159,            0.021261,           0.0091451,             0.86007,             0.55805,             0.64746,             0.52978,            0.019861,            0.016774,            0.022707,           0.0048817,           0.0048817,           0.0048817
                 519,            0.021467,            0.020937,           0.0086004,             0.86015,             0.55786,             0.64725,             0.53045,             0.01986,            0.016773,            0.022711,           0.0048718,           0.0048718,           0.0048718
                 520,            0.021492,            0.021276,           0.0084346,             0.85995,             0.55958,             0.64742,             0.53089,             0.01986,            0.016777,            0.022719,           0.0048619,           0.0048619,           0.0048619
                 521,             0.02193,            0.021187,           0.0088097,             0.85938,             0.55969,             0.64738,             0.53014,            0.019861,            0.016778,            0.022722,            0.004852,            0.004852,            0.004852
                 522,            0.021866,            0.021031,           0.0088582,             0.85919,             0.55977,             0.64734,             0.53046,            0.019862,            0.016775,            0.022723,           0.0048421,           0.0048421,           0.0048421
                 523,              0.0218,            0.021264,           0.0088698,             0.85933,             0.55997,             0.64773,             0.53163,            0.019865,            0.016776,            0.022725,           0.0048322,           0.0048322,           0.0048322
                 524,            0.021993,            0.021547,            0.009431,             0.85973,             0.56051,             0.64783,             0.52937,            0.019864,            0.016767,             0.02272,           0.0048223,           0.0048223,           0.0048223
                 525,            0.021844,            0.021661,           0.0093645,             0.85985,             0.56078,             0.64786,             0.52951,            0.019864,            0.016764,            0.022727,           0.0048124,           0.0048124,           0.0048124
                 526,            0.021535,            0.021065,           0.0086971,             0.85912,             0.56107,             0.64786,             0.52949,            0.019864,            0.016761,            0.022728,           0.0048025,           0.0048025,           0.0048025
                 527,            0.021405,            0.021183,           0.0085485,             0.85889,             0.56105,              0.6479,             0.52941,            0.019864,            0.016759,            0.022718,           0.0047926,           0.0047926,           0.0047926
                 528,            0.022112,            0.021617,           0.0089326,             0.85913,             0.56102,             0.64796,             0.52984,             0.01986,            0.016755,            0.022715,           0.0047827,           0.0047827,           0.0047827
                 529,            0.021478,            0.020837,           0.0086614,             0.86117,             0.56024,             0.64803,             0.52987,            0.019859,            0.016754,            0.022716,           0.0047728,           0.0047728,           0.0047728
                 530,            0.021559,            0.020804,           0.0085651,             0.86198,             0.56006,             0.64786,              0.5309,            0.019858,            0.016749,            0.022717,           0.0047629,           0.0047629,           0.0047629
                 531,            0.021451,            0.021073,           0.0087002,             0.86207,             0.56016,             0.64782,             0.53162,            0.019857,            0.016748,            0.022714,            0.004753,            0.004753,            0.004753
