               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,            0.025688,            0.063052,            0.037724,             0.75266,             0.27393,             0.31913,             0.24076,            0.020848,            0.060659,            0.038389,           0.0082972,           0.0082972,           0.0082972
                 174,            0.026327,            0.061964,            0.038297,             0.71773,             0.28056,             0.31401,             0.24028,            0.021744,            0.061165,            0.038705,           0.0082873,           0.0082873,           0.0082873
                 175,            0.025091,            0.062394,             0.03842,              0.7717,              0.2578,             0.30355,             0.23128,            0.021607,            0.060669,            0.038953,           0.0082774,           0.0082774,           0.0082774
                 176,            0.024369,            0.060737,              0.0367,             0.87076,             0.19401,              0.2899,             0.21599,            0.020685,            0.058797,            0.037692,           0.0082675,           0.0082675,           0.0082675
                 177,            0.025215,            0.057448,            0.036815,             0.86709,             0.22974,             0.32682,             0.23951,            0.022753,            0.062342,            0.037383,           0.0082576,           0.0082576,           0.0082576
                 178,            0.026519,            0.060466,            0.037266,             0.78349,             0.26493,             0.32688,               0.239,            0.022172,            0.059443,            0.037699,           0.0082477,           0.0082477,           0.0082477
                 179,             0.02563,            0.061637,            0.037874,             0.72667,             0.31682,             0.34326,             0.25457,            0.021363,            0.059003,            0.038532,           0.0082378,           0.0082378,           0.0082378
                 180,            0.025218,            0.060386,            0.038239,             0.80473,             0.25782,             0.33341,             0.25118,            0.021461,            0.059367,            0.038153,           0.0082279,           0.0082279,           0.0082279
                 181,            0.024281,            0.059306,            0.035846,             0.77984,             0.27201,              0.3296,             0.23598,            0.021932,            0.062019,            0.037647,            0.008218,            0.008218,            0.008218
                 182,            0.025258,            0.059032,            0.036221,             0.76023,             0.27559,             0.32542,             0.24083,            0.021608,            0.059718,            0.037656,           0.0082081,           0.0082081,           0.0082081
                 183,            0.025395,            0.059166,            0.036517,             0.81408,             0.25266,             0.33528,             0.25097,            0.021279,            0.059921,            0.037591,           0.0081982,           0.0081982,           0.0081982
                 184,            0.026189,            0.061723,             0.03625,              0.8093,             0.27471,             0.34022,             0.25446,            0.020999,             0.05853,            0.037733,           0.0081883,           0.0081883,           0.0081883
                 185,            0.024409,            0.057924,            0.036404,             0.74129,             0.31586,             0.34261,             0.25997,            0.021729,            0.061635,            0.037433,           0.0081784,           0.0081784,           0.0081784
                 186,            0.026654,            0.063059,            0.036817,              0.7166,              0.3096,             0.35144,             0.26938,            0.021188,            0.059273,            0.037033,           0.0081685,           0.0081685,           0.0081685
                 187,            0.024741,            0.061079,            0.036337,             0.72051,             0.32019,             0.35382,             0.27233,            0.021319,            0.059593,            0.038186,           0.0081586,           0.0081586,           0.0081586
                 188,             0.02522,            0.061153,            0.036017,             0.77519,             0.30633,              0.3643,             0.27264,            0.021153,            0.059649,            0.036868,           0.0081487,           0.0081487,           0.0081487
                 189,            0.025987,            0.059039,            0.035159,             0.80958,              0.2876,             0.35708,             0.26953,            0.021825,            0.060094,            0.036689,           0.0081388,           0.0081388,           0.0081388
                 190,            0.025992,            0.059511,            0.035871,             0.71443,             0.32715,             0.35201,             0.26591,            0.020374,            0.057732,            0.036725,           0.0081289,           0.0081289,           0.0081289
                 191,            0.023891,            0.058954,            0.034906,             0.81604,             0.28903,             0.37127,              0.2818,            0.021014,            0.058975,             0.03626,            0.008119,            0.008119,            0.008119
                 192,            0.025529,              0.0577,            0.034653,             0.80988,             0.28472,             0.39439,             0.30289,            0.020718,            0.058469,            0.036314,           0.0081091,           0.0081091,           0.0081091
                 193,            0.024922,            0.061271,            0.033991,             0.79517,             0.24906,              0.3211,             0.23881,            0.021329,            0.059041,            0.037186,           0.0080992,           0.0080992,           0.0080992
                 194,            0.026247,            0.057666,             0.03461,             0.76495,             0.33422,             0.39518,             0.29857,            0.020531,            0.058197,            0.036091,           0.0080893,           0.0080893,           0.0080893
                 195,            0.024814,            0.057979,            0.034385,             0.72216,             0.36991,             0.40499,             0.30693,            0.020719,             0.05806,            0.035484,           0.0080794,           0.0080794,           0.0080794
                 196,            0.026013,             0.06107,            0.034689,             0.74319,              0.3571,             0.39912,             0.30105,             0.02064,              0.0588,            0.035912,           0.0080695,           0.0080695,           0.0080695
                 197,            0.024229,            0.060532,            0.036133,             0.75071,             0.34243,             0.39188,             0.29531,            0.021258,            0.061236,            0.035622,           0.0080596,           0.0080596,           0.0080596
                 198,            0.025123,            0.058417,            0.033011,             0.73291,             0.36742,             0.40207,             0.30482,            0.021462,             0.05898,            0.035503,           0.0080497,           0.0080497,           0.0080497
                 199,            0.023705,            0.060461,            0.034026,             0.72193,             0.34422,             0.38802,             0.28551,             0.02132,             0.05986,            0.035793,           0.0080398,           0.0080398,           0.0080398
                 200,            0.024989,            0.058693,            0.034002,             0.73094,             0.32751,             0.38459,             0.29383,            0.021277,            0.060529,            0.036195,           0.0080299,           0.0080299,           0.0080299
                 201,            0.023946,            0.059394,            0.034106,             0.73397,              0.3451,             0.40284,             0.30463,            0.021062,            0.060369,            0.036176,             0.00802,             0.00802,             0.00802
                 202,             0.02509,            0.058447,            0.033135,             0.76406,             0.34015,             0.40913,             0.31747,            0.020627,            0.057945,            0.034863,           0.0080101,           0.0080101,           0.0080101
                 203,             0.02337,            0.059528,             0.03482,             0.78339,             0.34982,             0.42431,             0.32971,            0.020179,            0.056697,            0.034318,           0.0080002,           0.0080002,           0.0080002
                 204,            0.024498,            0.057699,            0.032423,              0.7342,             0.34533,             0.40944,              0.3151,            0.020527,            0.057543,            0.035166,           0.0079903,           0.0079903,           0.0079903
                 205,            0.024019,            0.056424,            0.033794,             0.78563,             0.33574,             0.41747,             0.32226,            0.020272,            0.058128,            0.034748,           0.0079804,           0.0079804,           0.0079804
                 206,            0.024435,            0.058477,            0.034175,             0.81549,             0.31798,             0.39444,             0.29449,             0.02138,            0.059532,            0.035384,           0.0079705,           0.0079705,           0.0079705
                 207,             0.02439,            0.059107,            0.032284,             0.79501,             0.35014,             0.41832,             0.31704,            0.020493,            0.056491,            0.034943,           0.0079606,           0.0079606,           0.0079606
                 208,            0.025175,            0.057541,            0.032471,             0.80432,             0.32113,             0.40547,             0.30559,             0.02126,            0.060438,            0.035246,           0.0079507,           0.0079507,           0.0079507
                 209,            0.024501,            0.059656,            0.033381,              0.7743,             0.34358,             0.42329,             0.32386,            0.020848,            0.059156,            0.034316,           0.0079408,           0.0079408,           0.0079408
                 210,            0.024882,            0.057779,            0.031555,             0.80729,             0.36658,             0.43907,             0.34077,            0.019765,            0.056994,            0.034612,           0.0079309,           0.0079309,           0.0079309
                 211,            0.024123,            0.057729,            0.032189,             0.76354,             0.35252,             0.42239,             0.32865,            0.020288,            0.059837,            0.034201,            0.007921,            0.007921,            0.007921
                 212,            0.023585,             0.05779,            0.032705,             0.80833,              0.3434,             0.42544,             0.32253,            0.020526,            0.058637,            0.034673,           0.0079111,           0.0079111,           0.0079111
                 213,             0.02472,            0.058782,            0.030907,             0.82309,             0.32436,             0.42982,             0.32498,            0.020697,            0.058426,            0.034188,           0.0079012,           0.0079012,           0.0079012
                 214,            0.026213,             0.06017,            0.032504,              0.7228,             0.33809,             0.40377,             0.30709,             0.02058,            0.058708,            0.034727,           0.0078913,           0.0078913,           0.0078913
                 215,            0.024398,             0.05654,            0.031541,             0.78837,             0.35471,             0.43884,             0.33636,            0.020522,            0.059926,            0.034041,           0.0078814,           0.0078814,           0.0078814
                 216,            0.025737,            0.059235,            0.031892,             0.81095,             0.37874,             0.44056,             0.33822,            0.020706,            0.058973,            0.033584,           0.0078715,           0.0078715,           0.0078715
                 217,            0.025192,             0.05831,            0.032638,             0.81305,             0.34214,             0.43219,             0.32704,            0.020946,            0.060458,            0.034408,           0.0078616,           0.0078616,           0.0078616
                 218,            0.025131,            0.056818,            0.031339,             0.82255,             0.34771,             0.45181,             0.34473,            0.020953,            0.059664,            0.033643,           0.0078517,           0.0078517,           0.0078517
                 219,            0.023798,            0.059282,            0.030499,              0.8333,              0.3616,             0.45333,              0.3473,            0.020164,            0.057889,            0.033639,           0.0078418,           0.0078418,           0.0078418
                 220,            0.023857,            0.056614,            0.030145,             0.84534,             0.35905,              0.4558,             0.34709,            0.020631,            0.058701,            0.033584,           0.0078319,           0.0078319,           0.0078319
                 221,             0.02367,            0.059012,            0.030912,             0.80978,             0.37967,             0.46234,             0.35549,             0.02027,            0.059509,            0.033083,            0.007822,            0.007822,            0.007822
                 222,            0.025421,            0.059779,            0.031208,             0.81166,             0.36352,             0.45389,               0.353,             0.01988,            0.057592,            0.033204,           0.0078121,           0.0078121,           0.0078121
                 223,            0.023931,            0.056572,            0.030158,             0.75938,             0.38209,             0.45791,             0.34912,            0.020736,            0.060293,            0.032922,           0.0078022,           0.0078022,           0.0078022
                 224,            0.024194,            0.056884,            0.030701,             0.82723,             0.35252,             0.45586,             0.33529,            0.021423,            0.060298,            0.033243,           0.0077923,           0.0077923,           0.0077923
                 225,            0.023724,            0.057049,            0.030618,             0.83101,             0.35373,             0.44804,             0.34104,            0.019949,             0.05835,            0.033119,           0.0077824,           0.0077824,           0.0077824
                 226,             0.02513,            0.058697,            0.031369,             0.80151,              0.3698,             0.46504,             0.35365,            0.020601,            0.057414,            0.033132,           0.0077725,           0.0077725,           0.0077725
                 227,            0.023916,            0.057611,            0.032489,             0.81375,             0.35628,              0.4582,             0.35269,            0.019542,            0.057416,            0.033266,           0.0077626,           0.0077626,           0.0077626
                 228,            0.024546,            0.058536,            0.029139,              0.7618,             0.37866,             0.46238,             0.34628,            0.020626,            0.059476,            0.033109,           0.0077527,           0.0077527,           0.0077527
                 229,            0.023784,            0.058941,            0.031363,             0.83468,             0.33018,             0.43565,             0.33841,            0.021254,            0.061882,            0.033898,           0.0077428,           0.0077428,           0.0077428
                 230,            0.024842,            0.056172,            0.029377,             0.76394,             0.37803,             0.46627,             0.36494,            0.020602,            0.059624,            0.032546,           0.0077329,           0.0077329,           0.0077329
                 231,             0.02227,            0.056874,            0.028992,             0.78843,             0.38873,             0.48141,             0.36213,            0.020067,            0.059616,            0.032654,            0.007723,            0.007723,            0.007723
                 232,            0.024126,            0.056927,            0.028442,             0.72433,             0.40939,             0.47182,              0.3603,            0.020235,            0.058952,            0.032555,           0.0077131,           0.0077131,           0.0077131
                 233,            0.023626,            0.059679,            0.029375,             0.84474,             0.36014,             0.48069,             0.37204,            0.020211,            0.058807,            0.031919,           0.0077032,           0.0077032,           0.0077032
                 234,            0.023612,            0.057641,            0.029496,              0.7394,             0.41105,             0.46505,              0.3583,            0.020171,            0.058779,            0.032085,           0.0076933,           0.0076933,           0.0076933
                 235,            0.023447,            0.056522,            0.028468,             0.75572,             0.40849,              0.4734,             0.36113,            0.020187,            0.058751,            0.032094,           0.0076834,           0.0076834,           0.0076834
                 236,            0.023766,            0.055706,            0.028918,             0.87548,             0.35009,             0.48772,              0.3786,            0.019832,            0.058184,            0.031705,           0.0076735,           0.0076735,           0.0076735
                 237,              0.0235,            0.058592,            0.028963,             0.75554,              0.4243,             0.47996,             0.36193,            0.021071,            0.059092,            0.031425,           0.0076636,           0.0076636,           0.0076636
                 238,            0.024902,            0.056459,            0.028411,              0.8247,             0.35728,             0.46242,              0.3491,            0.020794,            0.059873,            0.031815,           0.0076537,           0.0076537,           0.0076537
                 239,            0.023461,            0.057455,            0.028765,              0.7355,             0.42267,             0.49291,             0.37819,            0.019901,            0.058889,            0.031992,           0.0076438,           0.0076438,           0.0076438
                 240,            0.024104,            0.055921,            0.028099,             0.73497,             0.44451,             0.48281,             0.37536,            0.020295,            0.059794,            0.032299,           0.0076339,           0.0076339,           0.0076339
                 241,            0.023743,            0.057837,            0.028136,             0.79626,             0.38241,             0.48411,             0.37606,            0.020618,            0.061473,            0.031938,            0.007624,            0.007624,            0.007624
                 242,            0.022891,            0.056118,             0.02901,             0.75427,             0.43872,             0.49468,             0.37904,            0.019531,             0.05707,            0.031246,           0.0076141,           0.0076141,           0.0076141
                 243,            0.023775,            0.056985,            0.028216,             0.81768,             0.38552,              0.5076,             0.38073,            0.019831,            0.057055,            0.031166,           0.0076042,           0.0076042,           0.0076042
                 244,            0.023196,            0.056212,             0.02756,             0.71789,             0.45782,             0.48579,              0.3739,            0.019733,            0.057231,            0.031441,           0.0075943,           0.0075943,           0.0075943
                 245,            0.023972,            0.055611,            0.028765,             0.82818,             0.39944,             0.47767,              0.3626,            0.020935,            0.060143,            0.031945,           0.0075844,           0.0075844,           0.0075844
                 246,            0.024675,            0.056008,            0.028603,              0.8364,             0.38718,             0.48858,             0.37101,            0.019935,            0.059003,            0.031151,           0.0075745,           0.0075745,           0.0075745
                 247,             0.02238,            0.054167,            0.027981,             0.76587,             0.42662,             0.50006,             0.38969,            0.019597,            0.059359,            0.031397,           0.0075646,           0.0075646,           0.0075646
                 248,            0.024028,            0.057343,            0.028232,             0.76653,             0.40412,             0.50198,             0.38521,            0.020411,            0.060026,            0.030571,           0.0075547,           0.0075547,           0.0075547
                 249,            0.023919,            0.055552,            0.027845,             0.78188,             0.42257,             0.50778,              0.3849,            0.020092,            0.059662,             0.03181,           0.0075448,           0.0075448,           0.0075448
                 250,            0.022061,            0.055221,            0.027661,             0.77624,             0.43042,             0.49166,             0.37767,            0.020113,            0.058848,            0.030573,           0.0075349,           0.0075349,           0.0075349
                 251,            0.023612,            0.056643,            0.027038,             0.81516,             0.41899,             0.50431,             0.39489,            0.020344,            0.060338,            0.030627,            0.007525,            0.007525,            0.007525
                 252,            0.024426,            0.055985,            0.027473,             0.81172,             0.41512,             0.50853,              0.3982,             0.01984,            0.059298,            0.030632,           0.0075151,           0.0075151,           0.0075151
                 253,             0.02405,            0.056292,            0.027296,             0.74072,             0.43798,             0.50337,             0.39702,            0.019661,            0.058868,            0.030478,           0.0075052,           0.0075052,           0.0075052
                 254,            0.024087,            0.056053,            0.027202,             0.82467,             0.41083,             0.50619,             0.39568,            0.019828,            0.058889,            0.030627,           0.0074953,           0.0074953,           0.0074953
                 255,            0.023754,            0.055988,            0.027502,             0.80322,             0.43848,             0.51834,              0.4009,            0.019909,            0.057241,            0.030629,           0.0074854,           0.0074854,           0.0074854
                 256,             0.02449,            0.056103,            0.026558,             0.85138,             0.40292,             0.51703,             0.39176,            0.019817,            0.057693,            0.030102,           0.0074755,           0.0074755,           0.0074755
                 257,            0.022452,             0.05528,            0.027815,             0.82592,             0.42421,             0.50611,             0.39269,            0.019974,            0.058141,            0.029654,           0.0074656,           0.0074656,           0.0074656
                 258,            0.023936,            0.055717,            0.027255,             0.84148,             0.39971,             0.50241,             0.39143,            0.020047,            0.058779,            0.030487,           0.0074557,           0.0074557,           0.0074557
                 259,            0.021742,             0.05577,            0.027149,             0.76938,             0.43807,             0.51883,             0.41215,            0.019914,            0.057625,             0.03003,           0.0074458,           0.0074458,           0.0074458
                 260,            0.024053,            0.056754,            0.026426,             0.81932,              0.4116,             0.51551,             0.40524,            0.019445,            0.056318,            0.029697,           0.0074359,           0.0074359,           0.0074359
                 261,            0.023574,            0.057036,            0.026833,             0.82114,             0.41371,             0.52035,              0.4066,            0.020088,            0.058655,            0.030394,            0.007426,            0.007426,            0.007426
                 262,            0.024099,            0.057644,            0.026779,             0.81806,             0.43109,             0.51717,             0.39374,            0.020972,            0.060338,            0.030439,           0.0074161,           0.0074161,           0.0074161
                 263,            0.022958,            0.054805,              0.0279,             0.80312,             0.45311,             0.53196,             0.41355,            0.019633,            0.057808,             0.02955,           0.0074062,           0.0074062,           0.0074062
                 264,            0.023675,            0.055176,            0.026248,             0.81377,             0.40698,             0.50527,             0.39714,            0.019877,            0.058853,            0.030197,           0.0073963,           0.0073963,           0.0073963
                 265,            0.023832,            0.055481,            0.025466,             0.83369,               0.414,             0.50597,             0.39417,            0.019872,            0.058228,            0.029561,           0.0073864,           0.0073864,           0.0073864
                 266,            0.023633,            0.054548,            0.026093,             0.83899,             0.41207,             0.51362,             0.40669,            0.019291,            0.057009,            0.029634,           0.0073765,           0.0073765,           0.0073765
                 267,            0.023313,            0.054958,            0.025884,             0.81831,             0.41054,             0.51308,             0.40221,             0.01984,            0.059812,            0.029861,           0.0073666,           0.0073666,           0.0073666
                 268,            0.023051,            0.056996,            0.025229,             0.87393,             0.40194,              0.5086,             0.39627,            0.019696,             0.05954,            0.029504,           0.0073567,           0.0073567,           0.0073567
                 269,            0.023676,            0.055874,            0.026554,             0.82568,             0.41782,             0.52689,             0.40583,            0.019477,            0.059001,             0.03006,           0.0073468,           0.0073468,           0.0073468
                 270,            0.023264,            0.055031,             0.02613,             0.86195,             0.42172,              0.5308,              0.4182,            0.019787,            0.059026,            0.029357,           0.0073369,           0.0073369,           0.0073369
                 271,            0.023357,            0.054261,            0.025628,             0.79728,             0.42257,             0.50815,              0.3958,            0.019785,            0.058141,             0.02958,            0.007327,            0.007327,            0.007327
                 272,            0.023411,            0.056489,            0.025809,             0.81057,             0.43419,             0.53107,             0.40903,            0.019789,            0.058052,             0.02971,           0.0073171,           0.0073171,           0.0073171
                 273,            0.022793,            0.056674,            0.025351,             0.84367,             0.43813,             0.52496,             0.40884,            0.019608,            0.058535,            0.029606,           0.0073072,           0.0073072,           0.0073072
                 274,            0.024101,            0.054766,            0.025389,             0.84643,             0.43989,             0.51972,             0.40952,             0.01937,            0.057243,            0.029213,           0.0072973,           0.0072973,           0.0072973
                 275,            0.023167,            0.052895,            0.026156,             0.87849,             0.40351,             0.51466,             0.40227,            0.019573,            0.058726,            0.029827,           0.0072874,           0.0072874,           0.0072874
                 276,            0.022863,             0.05567,            0.024728,             0.82784,              0.4401,             0.51698,              0.4029,            0.019462,            0.058202,            0.030021,           0.0072775,           0.0072775,           0.0072775
                 277,            0.022608,            0.054801,              0.0252,              0.8053,             0.43207,             0.51172,             0.40518,            0.019533,            0.060748,            0.029697,           0.0072676,           0.0072676,           0.0072676
                 278,            0.022735,            0.056309,            0.024873,             0.77667,             0.44163,             0.51674,             0.40838,            0.019638,            0.060646,             0.02958,           0.0072577,           0.0072577,           0.0072577
                 279,            0.022747,            0.054804,             0.02444,             0.80564,             0.43991,             0.52796,             0.42032,            0.019137,            0.058393,            0.029401,           0.0072478,           0.0072478,           0.0072478
                 280,            0.023273,            0.055101,            0.025462,             0.87983,             0.42151,             0.52755,             0.40824,            0.019737,            0.058782,             0.02844,           0.0072379,           0.0072379,           0.0072379
                 281,            0.022526,            0.054721,            0.023798,             0.85702,             0.42551,             0.52713,             0.40587,            0.019631,            0.059001,            0.028869,            0.007228,            0.007228,            0.007228
                 282,            0.023045,            0.054978,            0.023996,              0.8593,             0.43529,             0.53016,             0.41884,            0.019596,            0.057711,            0.028862,           0.0072181,           0.0072181,           0.0072181
                 283,            0.021459,            0.053012,            0.024374,             0.90557,             0.41575,             0.52742,             0.41668,            0.019272,            0.059024,            0.028706,           0.0072082,           0.0072082,           0.0072082
                 284,            0.022468,            0.055131,            0.023763,             0.87791,             0.40803,             0.52287,             0.41446,            0.019456,            0.059705,            0.028633,           0.0071983,           0.0071983,           0.0071983
                 285,            0.022862,            0.056097,            0.023684,             0.82763,             0.46216,             0.54743,             0.43189,            0.019181,            0.057302,            0.029014,           0.0071884,           0.0071884,           0.0071884
                 286,            0.023691,            0.052433,            0.023411,             0.80055,             0.46421,               0.528,             0.40987,            0.019788,            0.058065,            0.028881,           0.0071785,           0.0071785,           0.0071785
                 287,             0.02205,            0.055277,            0.023762,             0.82021,             0.44504,             0.53419,             0.42047,            0.019217,            0.057549,             0.02859,           0.0071686,           0.0071686,           0.0071686
                 288,            0.023142,            0.051801,            0.024352,             0.87829,             0.43093,             0.54228,             0.42271,            0.019557,            0.058848,            0.028282,           0.0071587,           0.0071587,           0.0071587
                 289,            0.021634,            0.053047,            0.024331,             0.79891,             0.48237,             0.54923,             0.43327,            0.019435,            0.059301,            0.028256,           0.0071488,           0.0071488,           0.0071488
                 290,            0.022572,            0.051675,            0.024468,              0.8581,              0.4511,             0.55081,             0.43151,            0.019372,            0.057182,            0.027822,           0.0071389,           0.0071389,           0.0071389
                 291,            0.022194,            0.052596,            0.023666,             0.86415,             0.43218,             0.53326,             0.42084,            0.019336,            0.059695,            0.028544,            0.007129,            0.007129,            0.007129
                 292,            0.023234,            0.053044,            0.024017,             0.81249,             0.46972,             0.54431,             0.41938,            0.019772,            0.059865,            0.028724,           0.0071191,           0.0071191,           0.0071191
                 293,            0.023036,            0.053811,            0.024216,              0.8312,             0.47562,             0.55009,             0.43316,            0.019138,            0.058576,            0.028596,           0.0071092,           0.0071092,           0.0071092
                 294,            0.023039,            0.054449,            0.023618,             0.82345,             0.47297,             0.54987,             0.43401,            0.019047,            0.058322,            0.028367,           0.0070993,           0.0070993,           0.0070993
                 295,            0.023199,            0.053292,            0.022921,             0.84132,             0.46031,             0.54179,              0.4222,            0.020163,            0.062464,             0.02912,           0.0070894,           0.0070894,           0.0070894
                 296,            0.023335,            0.054009,            0.023702,             0.86541,             0.42586,               0.546,             0.41941,            0.020065,            0.059845,            0.028313,           0.0070795,           0.0070795,           0.0070795
                 297,             0.02267,            0.053571,            0.022944,              0.7971,             0.47113,             0.54949,             0.43636,            0.018928,            0.056867,            0.027612,           0.0070696,           0.0070696,           0.0070696
                 298,            0.023233,            0.051387,            0.023159,             0.85259,              0.4462,             0.56393,             0.44799,            0.018965,            0.056679,            0.027549,           0.0070597,           0.0070597,           0.0070597
                 299,            0.022958,            0.052274,            0.023671,             0.82465,             0.46351,             0.55776,             0.43788,              0.0189,              0.0582,             0.02913,           0.0070498,           0.0070498,           0.0070498
                 300,            0.023237,            0.054744,            0.022937,             0.85841,             0.43856,             0.55642,              0.4376,            0.019497,            0.059898,            0.029245,           0.0070399,           0.0070399,           0.0070399
                 301,            0.023039,            0.054295,            0.022876,             0.85393,             0.44278,             0.53906,             0.42877,            0.019072,            0.059278,            0.028215,             0.00703,             0.00703,             0.00703
                 302,            0.022707,            0.051284,            0.022789,             0.86207,             0.43034,             0.53183,             0.42273,            0.019593,            0.058868,            0.028732,           0.0070201,           0.0070201,           0.0070201
                 303,            0.022922,            0.054251,            0.022929,             0.79268,             0.48882,             0.53911,             0.43098,            0.019193,            0.057872,            0.028083,           0.0070102,           0.0070102,           0.0070102
                 304,            0.023357,            0.055706,            0.023611,             0.88646,             0.44328,             0.56122,             0.43917,            0.019575,            0.058884,            0.028269,           0.0070003,           0.0070003,           0.0070003
                 305,            0.021986,            0.052587,            0.022362,             0.82818,             0.47201,             0.56719,             0.44692,            0.018965,            0.059016,            0.027625,           0.0069904,           0.0069904,           0.0069904
                 306,            0.022732,            0.052881,            0.022636,             0.81923,             0.48564,             0.58128,             0.45114,            0.019452,            0.057269,             0.02748,           0.0069805,           0.0069805,           0.0069805
                 307,            0.022597,            0.052513,            0.022034,             0.83957,             0.46148,              0.5572,             0.43579,            0.019476,            0.059675,            0.027452,           0.0069706,           0.0069706,           0.0069706
                 308,            0.022928,            0.052715,            0.022711,             0.84631,             0.47095,             0.56212,             0.44091,            0.019307,            0.058167,            0.027471,           0.0069607,           0.0069607,           0.0069607
                 309,            0.021933,            0.051763,            0.023432,             0.85022,             0.47628,             0.56639,             0.44718,            0.019288,            0.058067,             0.02711,           0.0069508,           0.0069508,           0.0069508
                 310,            0.023534,             0.05659,            0.022122,             0.82016,              0.4774,              0.5618,             0.44411,            0.019303,             0.06002,             0.02733,           0.0069409,           0.0069409,           0.0069409
                 311,            0.022333,            0.054284,            0.023202,             0.85178,             0.49033,             0.58664,             0.46164,            0.019222,            0.057475,            0.027491,            0.006931,            0.006931,            0.006931
                 312,            0.022791,            0.054427,            0.021109,             0.84021,             0.48578,             0.57206,             0.44697,            0.019188,            0.058492,            0.027575,           0.0069211,           0.0069211,           0.0069211
                 313,             0.02231,              0.0529,            0.021649,             0.87406,             0.45477,             0.56001,             0.43395,            0.019448,            0.060641,            0.027296,           0.0069112,           0.0069112,           0.0069112
                 314,            0.022936,            0.054514,            0.022172,              0.8392,             0.46029,             0.56435,             0.44741,            0.019344,             0.06147,            0.027622,           0.0069013,           0.0069013,           0.0069013
                 315,            0.022342,            0.052705,            0.021643,             0.86482,             0.47285,             0.56901,             0.44899,            0.019355,            0.060054,            0.027276,           0.0068914,           0.0068914,           0.0068914
                 316,            0.023306,            0.054299,            0.022124,             0.84029,             0.47479,             0.55632,             0.44061,             0.01897,            0.058403,            0.027272,           0.0068815,           0.0068815,           0.0068815
                 317,            0.021441,            0.051538,            0.021805,             0.85175,             0.45434,             0.54323,             0.42635,            0.018932,            0.058762,            0.027216,           0.0068716,           0.0068716,           0.0068716
                 318,            0.022389,            0.052744,            0.022094,             0.84817,             0.46293,             0.53463,             0.41861,            0.018983,            0.059352,             0.02727,           0.0068617,           0.0068617,           0.0068617
                 319,            0.021396,            0.050968,            0.021846,             0.91801,              0.4326,             0.55555,             0.43948,            0.018681,            0.057065,            0.026638,           0.0068518,           0.0068518,           0.0068518
                 320,            0.022404,            0.052701,            0.020847,             0.92972,             0.41108,             0.56204,             0.44283,            0.018698,             0.05675,            0.026725,           0.0068419,           0.0068419,           0.0068419
                 321,             0.02238,            0.053117,            0.021504,             0.85469,             0.45597,              0.5587,             0.44097,            0.018974,            0.058617,            0.027257,            0.006832,            0.006832,            0.006832
                 322,             0.02282,            0.053471,            0.021746,             0.87709,              0.4757,             0.56462,             0.44525,             0.01921,            0.057487,            0.026816,           0.0068221,           0.0068221,           0.0068221
                 323,            0.022553,            0.053046,            0.021111,             0.83574,             0.46318,             0.56591,             0.44792,            0.018944,            0.058357,            0.026491,           0.0068122,           0.0068122,           0.0068122
                 324,            0.022302,            0.051853,            0.021552,             0.86195,             0.48249,             0.56992,             0.45524,            0.018883,            0.058055,            0.026563,           0.0068023,           0.0068023,           0.0068023
                 325,            0.021904,            0.051222,            0.020877,             0.85369,             0.45412,               0.561,              0.4437,            0.019325,            0.060188,            0.027244,           0.0067924,           0.0067924,           0.0067924
                 326,            0.020973,            0.055595,            0.020278,              0.9021,              0.4369,             0.56146,             0.44387,            0.018886,            0.058907,            0.026201,           0.0067825,           0.0067825,           0.0067825
